team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023,roster2024
Temple,Yasmin Eubanks,,,1,1,1,,,,,
Temple,Whitney King,,,1,1,,,,,,
Temple,Kerra Masella,,,1,1,,,,,,
Temple,Tori Edwards,,,,1,1,1,1,1,,
Temple,Delaney Garin,,,,1,1,1,1,,,
Temple,Jordyn Oster,,,,1,1,1,1,,,
Temple,Aryanna Anderson,,,,1,1,,,,,
Temple,Morgan Fridey,,,,1,1,,,,,
Temple,Erica Fuchs,,,,1,1,,,,,
Temple,Madison Rennix,,,,1,1,,,,,
Temple,Monica Servidio,,,,1,1,,,,,
Temple,Kaci Martir,,,,1,,,,,,
Temple,Ariana Castrence,,,,,1,1,1,1,,
Temple,Taylor Newland,,,,,1,1,1,,,
Temple,Jazmyn Estrella,,,,,1,1,,,,
Temple,Jacqueline Terpak,,,,,1,1,,,,
Temple,Madison Brooks,,,,,,1,1,1,1,
Temple,Faith Leary,,,,,,1,1,1,,
Temple,Nichole Smith,,,,,,1,1,,,
Temple,Grace Busch,,,,,,1,,,,
Temple,Lorianna Leynes,,,,,,1,,,,
Temple,Heidi Vanderboom,,,,,,1,,,,
Temple,Mackenzie Aresta,,,,,,,1,1,1,1
Temple,Brooke Donabedian,,,,,,,1,1,1,1
Temple,Renee Schugman,,,,,,,1,1,1,1
Temple,Cyrena Whalen,,,,,,,1,1,1,1
Temple,Julianna Roland,,,,,,,1,1,1,
Temple,Caitlin Gray,,,,,,,1,1,,
Temple,Lanie Hyman,,,,,,,1,1,,
Temple,Mia Rose Thackston,,,,,,,1,,,
Temple,Madison Dorunda,,,,,,,,1,1,1
Temple,Summer Ruskey,,,,,,,,1,1,1
Temple,Hannah Stallings,,,,,,,,1,1,1
Temple,Sarah Stallings,,,,,,,,1,1,1
Temple,Anna Hill,,,,,,,,1,1,
Temple,Jewel Clark,,,,,,,,1,,
Temple,Madisson Elmore,,,,,,,,,1,1
Temple,Angelina Hogan,,,,,,,,,1,1
Temple,Emily Johnson,,,,,,,,,1,1
Temple,Charlie Behner,,,,,,,,,1,
Temple,Ashley Glynn,,,,,,,,,1,
Temple,Amanda Scheuerman,,,,,,,,,1,
Temple,Hailey Best,,,,,,,,,,1
Temple,Amelia Budd,,,,,,,,,,1
Temple,Reese DeHaan,,,,,,,,,,1
Temple,Payton Monk,,,,,,,,,,1
Temple,Skylar Shafran,,,,,,,,,,1
Temple,Hannah Weklar,,,,,,,,,,1
Temple,Megan White,,,,,,,,,,1
Texas Woman's,Schyler Jones,1,1,1,1,,,,,,
Texas Woman's,Alyssa Kelly,1,1,1,1,,,,,,
Texas Woman's,Brandi Lazarus,1,1,1,1,,,,,,
Texas Woman's,Mallory Moredock,1,1,1,1,,,,,,
Texas Woman's,Abigail Versemann,1,1,1,1,,,,,,
Texas Woman's,Taylor Vincent,1,1,1,1,,,,,,
Texas Woman's,Katie Simpson,1,1,1,,,,,,,
Texas Woman's,Tessa Jaranowski,1,1,,,,,,,,
Texas Woman's,Courtney Cochefski,1,,,,,,,,,
Texas Woman's,Spencer Jones,1,,,,,,,,,
Texas Woman's,Kayla Jones,1,,,,,,,,,
Texas Woman's,Madison Kremer,1,,,,,,,,,
Texas Woman's,Madison Nettles,1,,,,,,,,,
Texas Woman's,Stephanie Repp,1,,,,,,,,,
Texas Woman's,Erin Alderman,,1,1,1,1,,,,,
Texas Woman's,Madison Dickson,,1,1,1,1,,,,,
Texas Woman's,Megan Gentry,,1,1,1,1,,,,,
Texas Woman's,Jenna Cashmore,,1,1,,1,,,,,
Texas Woman's,Kaitlyn Holley,,1,1,,,,,,,
Texas Woman's,Bria Northrop,,,1,1,1,1,,,,
Texas Woman's,Hope Parkin,,,1,1,1,1,,,,
Texas Woman's,Hunter Vincent,,,1,1,1,1,,,,
Texas Woman's,Bridgette Peterson,,,,1,1,1,,,,
Texas Woman's,Morgan Colee,,,,1,1,,,,,
Texas Woman's,Isabel Goyco,,,,,1,1,1,1,,
Texas Woman's,Mackenzie Balderas,,,,,1,1,1,,,
Texas Woman's,Paige Stuyniski,,,,,1,1,1,,,
Texas Woman's,Sadie Bish,,,,,1,,,,,
Texas Woman's,Daisy Woodring,,,,,,1,1,1,1,1
Texas Woman's,Maddie Griffith,,,,,,1,1,1,1,
Texas Woman's,Mara Johnson,,,,,,1,1,1,1,
Texas Woman's,Mackenzie Kunzman,,,,,,1,1,1,1,
Texas Woman's,Domi Bonzagni,,,,,,1,1,1,,
Texas Woman's,Beth Lazarus,,,,,,1,,1,1,
Texas Woman's,Madeline Gose,,,,,,,1,1,1,1
Texas Woman's,Steelie King,,,,,,,1,1,1,1
Texas Woman's,Alixandra Pierce,,,,,,,1,1,1,
Texas Woman's,Kyla Podges,,,,,,,1,1,1,
Texas Woman's,Lexi Leake,,,,,,,1,1,,
Texas Woman's,Emily Six,,,,,,,,1,1,1
Texas Woman's,Sierra Muns,,,,,,,,1,1,
Texas Woman's,Lainey Hunt,,,,,,,,1,,1
Texas Woman's,Emerson Adams,,,,,,,,1,,
Texas Woman's,Brooke Ferrari,,,,,,,,,1,1
Texas Woman's,Kami Zarlengo,,,,,,,,,1,1
Texas Woman's,Delaney Bruns,,,,,,,,,1,
Texas Woman's,Ruby Goad,,,,,,,,,1,
Texas Woman's,Bailey Bourgeois,,,,,,,,,,1
Texas Woman's,Caroline Bowns,,,,,,,,,,1
Texas Woman's,Emma Brkljacic,,,,,,,,,,1
Texas Woman's,Aaliyah Gilmore,,,,,,,,,,1
Texas Woman's,Sophie Hernandez,,,,,,,,,,1
Texas Woman's,Kaitlyn Hoiland,,,,,,,,,,1
Texas Woman's,Sophia Isbell,,,,,,,,,,1
Texas Woman's,Sofia Steffan,,,,,,,,,,1
Towson,Noelle Harada,1,1,1,1,,,,,,
Towson,Tyra McKellar,1,1,1,1,,,,,,
Towson,Gabriella Yarussi,1,1,1,1,,,,,,
Towson,Bayleigh Fobes,1,1,1,,,,,,,
Towson,Bridget Steffen,1,1,1,,,,,,,
Towson,Lauren Calahan,1,1,,1,,,,,,
Towson,Lydia Thompson,1,1,,,,,,,,
Towson,Janis Konkle,1,,,,,,,,,
Towson,Samantha Lutz,1,,,,,,,,,
Towson,Lauren Ross,1,,,,,,,,,
Towson,Katie Sassa,1,,,,,,,,,
Towson,Vicki Vesecky,1,,,,,,,,,
Towson,Nicolette Vignola,1,,,,,,,,,
Towson,Cortni Baker,,1,1,1,1,,,,,
Towson,Mary Elle Arduino,,1,1,1,1,,,,,
Towson,Brittney Ranti,,1,1,1,1,,,,,
Towson,Erin Tucker,,1,1,1,,,,,,
Towson,Katie McGrady,,1,,1,,,,,,
Towson,Amanda Pratt,,1,,,,,,,,
Towson,Aysia Sharif,,1,,,,,,,,
Towson,Melissa Temkov,,,1,1,1,1,,,,
Towson,Ally Wesoly,,,1,,1,1,,,,
Towson,Tess Zientek,,,,1,1,1,1,,,
Towson,Kyla Gamble,,,,1,1,1,,,,
Towson,Nikki Borkowski,,,,,1,1,1,1,,
Towson,Emerson Hurst,,,,,1,1,1,1,,
Towson,Jaz Kauffman,,,,,1,1,,,,
Towson,Zoey Packard,,,,,1,1,,,,
Towson,Leah Smith (Towson),,,,,1,1,,,,
Towson,Camille Vitoff,,,,,,1,1,1,1,1
Towson,Jenna Weitz,,,,,,1,1,1,1,1
Towson,Lauren Bolen,,,,,,1,1,1,1,
Towson,Paige Casper,,,,,,1,1,1,1,
Towson,Amy Stewart,,,,,,1,1,1,1,
Towson,Olivia Lubarsky,,,,,,1,,,,
Towson,Sarah Girot,,,,,,,1,1,1,1
Towson,Grace Vaillancourt,,,,,,,1,1,1,1
Towson,Cassidy Stuart,,,,,,,1,1,1,
Towson,Simona Kerekes,,,,,,,1,,,
Towson,Allison Zuhlke,,,,,,,1,,,
Towson,Clara Hong,,,,,,,,1,1,1
Towson,Lauren Keener,,,,,,,,1,1,1
Towson,Steph Macasu,,,,,,,,1,1,1
Towson,Amanda Pedicelli,,,,,,,,1,1,1
Towson,Elise Tisler,,,,,,,,1,1,1
Towson,Mia Davis,,,,,,,,1,1,
Towson,Polina Belanovski,,,,,,,,,1,1
Towson,Carmella Calafati,,,,,,,,,1,1
Towson,Lauren Greene,,,,,,,,,1,1
Towson,Adriana Hoffman,,,,,,,,,1,1
Towson,Isabella Minervini,,,,,,,,,1,1
Towson,Felicia Poblete,,,,,,,,,1,1
Towson,Chelsey Dennis,,,,,,,,,,1
Towson,Retoshia Halsell,,,,,,,,,,1
Towson,Brissa Portillo,,,,,,,,,,1
Towson,Chayse Williams,,,,,,,,,,1
UC Davis,Alexis Brown,1,1,1,1,,,,,,
UC Davis,Amanda Presswood,1,1,1,1,,,,,,
UC Davis,Jordan Helgesen,1,1,1,,,,,,,
UC Davis,Miranda Holder,1,1,1,,,,,,,
UC Davis,Yonni Michovska,1,1,1,,,,,,,
UC Davis,Katy Nogaki,1,1,1,,,,,,,
UC Davis,Taylor Baron,1,1,,,,,,,,
UC Davis,Danielle Judal,1,1,,,,,,,,
UC Davis,Stephanie Stamates,1,1,,,,,,,,
UC Davis,Jaime Yamashita,1,1,,,,,,,,
UC Davis,Kala DeFrancesco,1,,,,,,,,,
UC Davis,Whitney Estrada,1,,,,,,,,,
UC Davis,Tiana Montell,1,,,,,,,,,
UC Davis,Cassandra Quebral,1,,,,,,,,,
UC Davis,Lisa Wiktorski,1,,,,,,,,,
UC Davis,Kara Jones,,1,1,1,1,,,,,
UC Davis,Aya Suzuki,,1,1,1,1,,,,,
UC Davis,Yasmine Yektaparast,,1,1,1,1,,,,,
UC Davis,Rachel Kreager,,1,1,,,,,,,
UC Davis,Sarah Liddle,,,1,,1,1,,,,
UC Davis,Emma Hicks,,,1,,,,,,,
UC Davis,Gabby Landess,,,,1,1,1,,1,,
UC Davis,Kelley Hebert,,,,1,1,1,,,,
UC Davis,Alyssa Ito,,,,1,1,1,,,,
UC Davis,Camille Johnson,,,,1,1,1,,,,
UC Davis,Kyla Kessler,,,,1,1,,,1,,
UC Davis,Roxanna Agah,,,,1,1,,,,,
UC Davis,Jamie Panchak,,,,1,,,,,,
UC Davis,Cortney Cunningham,,,,,1,1,,1,,
UC Davis,Shannon Sklow,,,,,1,1,,1,,
UC Davis,Logan Clagg,,,,,,1,,1,1,
UC Davis,Thea Michovsky,,,,,,1,,1,1,
UC Davis,Rachel Schuelke-Lombardi,,,,,,1,,1,1,
UC Davis,Petra Engstrom,,,,,,1,,,,
UC Davis,Shanae Oishi,,,,,,1,,,,
UC Davis,Keanna Abraham,,,,,,,,1,1,1
UC Davis,Emma Otsu,,,,,,,,1,1,1
UC Davis,Megan Ray,,,,,,,,1,1,1
UC Davis,Ava Scafani,,,,,,,,1,1,1
UC Davis,Nandhini Senthil,,,,,,,,1,1,1
UC Davis,Kaitlyn Lyle,,,,,,,,1,1,
UC Davis,Emily Pires,,,,,,,,1,1,
UC Davis,Bella Trejo,,,,,,,,1,1,
UC Davis,Lauren Chu,,,,,,,,1,,
UC Davis,Isabella Fitz-Gerald,,,,,,,,,1,1
UC Davis,Anna Holtan,,,,,,,,,1,1
UC Davis,Marisa Laird,,,,,,,,,1,1
UC Davis,Amelia Moneymaker,,,,,,,,,1,1
UC Davis,Kaya Madden,,,,,,,,,1,
UC Davis,Milla Gideon,,,,,,,,,,1
UC Davis,Ayumi Oshiro,,,,,,,,,,1
UC Davis,Jadyn Wakita,,,,,,,,,,1
UCLA,Napualani Hall,1,1,1,1,,,,,,
UCLA,JaNay Honest,1,1,1,1,,,,,,
UCLA,Peng-Peng Lee,1,1,1,1,,,,,,
UCLA,Sonya Meraz,1,1,1,1,,,,,,
UCLA,Angi Cipra,1,1,1,,,,,,,
UCLA,Mikaela Gerber,1,1,1,,,,,,,
UCLA,Hallie Mossett,1,1,1,,,,,,,
UCLA,Sadiqua Bynum,1,1,,,,,,,,
UCLA,Sophina DeJesus,1,1,,,,,,,,
UCLA,Danusia Francis,1,1,,,,,,,,
UCLA,Ellette Craddock,1,,,,,,,,,
UCLA,LaNiesha Irvin,1,,,,,,,,,
UCLA,Samantha Peszek,1,,,,,,,,,
UCLA,Jennifer Pinches,1,,,,,,,,,
UCLA,Jordan Williams (UCLA),1,,,,,,,,,
UCLA,Katelyn Ohashi,,1,1,1,1,,,,,
UCLA,Rechelle Dennis,,1,1,1,,,,,,
UCLA,Madison Preston,,1,1,,,,,,,
UCLA,Stella Savvidou,,1,1,,,,,,,
UCLA,Nicki Shapiro,,1,,,,1,1,,,
UCLA,Melissa Metcalf,,1,,,,,,,,
UCLA,Felicia Hano,,,1,1,1,1,,,,
UCLA,Madison Kocian,,,1,1,1,1,,,,
UCLA,Gracie Kramer,,,1,1,1,1,,,,
UCLA,Kyla Ross,,,1,1,1,1,,,,
UCLA,Macy Toronjo,,,1,,1,,,,,
UCLA,Pauline Tratz,,,,1,1,1,1,1,,
UCLA,Nia Dennis,,,,1,1,1,1,,,
UCLA,Savannah Kooyman,,,,1,1,1,1,,,
UCLA,Grace Glenn,,,,1,1,1,,,,
UCLA,Anna Glenn,,,,1,1,,,,,
UCLA,Brielle Nguyen,,,,1,1,,,,,
UCLA,Margzetta Frazier,,,,,1,1,1,1,1,1
UCLA,Norah Flatley,,,,,1,1,1,1,,
UCLA,Kendal Poston,,,,,1,1,1,1,,
UCLA,Sekai Wright,,,,,1,1,1,1,,
UCLA,Kalyany Steele,,,,,,1,1,1,1,
UCLA,Samantha Sakti,,,,,,1,1,1,,
UCLA,Emma Andres,,,,,,1,1,,1,1
UCLA,Chloe Lashbrooke,,,,,,1,,,1,1
UCLA,Chae Campbell,,,,,,,1,1,1,1
UCLA,Frida Esparza,,,,,,,1,1,,1
UCLA,Sara Taubman,,,,,,,1,1,,
UCLA,Sara Ulias,,,,,,,1,1,,
UCLA,Paige Hogan,,,,,,,1,,,
UCLA,Emma Malabuyo,,,,,,,,1,1,1
UCLA,Katie McNamara,,,,,,,,1,1,1
UCLA,Brooklyn Moors,,,,,,,,1,1,1
UCLA,Jordan Chiles,,,,,,,,1,1,
UCLA,Ana Padurariu,,,,,,,,1,1,
UCLA,Ciena Alipio,,,,,,,,,1,1
UCLA,Madisyn Anyimi,,,,,,,,,1,1
UCLA,Selena Harris,,,,,,,,,1,1
UCLA,Emily Lee,,,,,,,,,1,1
UCLA,Clara Wren,,,,,,,,,1,
UCLA,Paige Anastasi,,,,,,,,,,1
UCLA,Alex Irvine,,,,,,,,,,1
UCLA,Nya Reed,,,,,,,,,,1
UCLA,Katelyn Rosen,,,,,,,,,,1
UIC,Riley Cholod,1,1,1,1,,,,,,
UIC,Katie Snyder,1,1,1,1,,,,,,
UIC,Amelia Rafferty,1,1,1,,,,,,,
UIC,Nicole Szabo,1,1,1,,,,,,,
UIC,Nikki Woodruff,1,1,1,,,,,,,
UIC,Emily DeCesare,1,1,,,,,,,,
UIC,Giulia Hindermann,1,1,,,,,,,,
UIC,Alexandra Vedenin,1,1,,,,,,,,
UIC,Chelsea Bailey,1,,,,,,,,,
UIC,Ryann Conners,1,,,,,,,,,
UIC,Citlali Cuevas,1,,,,,,,,,
UIC,Gabrielle May,1,,,,,,,,,
UIC,Kerensa Mitchell,1,,,,,,,,,
UIC,Kimberly Randall,1,,,,,,,,,
UIC,Allison Broad,,1,1,1,1,,,,,
UIC,Riley Mahoney,,1,1,1,1,,,,,
UIC,Mikailla Northern,,1,1,1,1,,,,,
UIC,Jenna Squillo,,1,1,1,1,,,,,
UIC,Sabrina Tomassini,,1,,1,1,,,,,
UIC,Jessica Myers,,1,,,,,,,,
UIC,Toni Alicke,,,1,1,1,,,,,
UIC,Serena Baker,,,1,1,1,,,,,
UIC,Abby Hasanov,,,1,1,1,,,,,
UIC,Daniela Maciel,,,1,1,1,,,,,
UIC,Maddie Nowak,,,1,1,1,,,,,
UIC,Ashley Albrecht,,,,1,1,,,,,
UIC,Kayla Baddeley,,,,1,1,,,,,
UIC,Alisa Sheremeta,,,,,1,,,,,
UW-Eau Claire,Tori Erickson,1,1,1,1,,,,,,
UW-Eau Claire,Becca Wilcox,1,1,1,1,,,,,,
UW-Eau Claire,Jessica Dhaene,1,1,1,,,,,,,
UW-Eau Claire,Sarah Engstrom,1,1,1,,,,,,,
UW-Eau Claire,Erin Olson,1,1,1,,,,,,,
UW-Eau Claire,Bailey Peter,1,1,1,,,,,,,
UW-Eau Claire,Emily Van Krevelen,1,1,1,,,,,,,
UW-Eau Claire,Lauren Zurowski,1,1,1,,,,,,,
UW-Eau Claire,Kellie Dougherty,1,1,,,,,,,,
UW-Eau Claire,Leah Robinette,1,1,,,,,,,,
UW-Eau Claire,Julia Stedman,1,1,,,,,,,,
UW-Eau Claire,Elizabeth Stubbs,1,1,,,,,,,,
UW-Eau Claire,Destiny Cobbs,1,,,1,,,,,,
UW-Eau Claire,Bailee Espelien,1,,,1,,,,,,
UW-Eau Claire,Maly Krajco,1,,,1,,,,,,
UW-Eau Claire,Taylor Custer,1,,,,,,,,,
UW-Eau Claire,Ali Farmer,1,,,,,,,,,
UW-Eau Claire,Dez Stanton,1,,,,,,,,,
UW-Eau Claire,Lauralynn Anderson,,1,1,1,1,,,,,
UW-Eau Claire,Kiya Bjorge,,1,1,1,1,,,,,
UW-Eau Claire,Hannah Lewis,,1,1,1,1,,,,,
UW-Eau Claire,Clare Mascia,,1,1,1,1,,,,,
UW-Eau Claire,Hannah Wendel,,1,1,1,1,,,,,
UW-Eau Claire,Jordan Ehde,,1,,,1,1,,,,
UW-Eau Claire,Megan Fayler,,,1,1,1,1,,,,
UW-Eau Claire,Amelia Moorehouse,,,1,1,1,,,,,
UW-Eau Claire,Claire Lorbiecki,,,1,,1,,,,,
UW-Eau Claire,Andrea Gessner,,,,1,1,1,1,1,,
UW-Eau Claire,Victoria Perron,,,,1,1,1,1,,,
UW-Eau Claire,Ashley Benes,,,,1,1,1,,,,
UW-Eau Claire,Sydney Dame,,,,1,1,1,,,,
UW-Eau Claire,Erin Hillegonds,,,,1,1,1,,,,
UW-Eau Claire,Kaitlyn Trunkel,,,,1,1,1,,,,
UW-Eau Claire,Bailey Davidson,,,,,1,1,1,1,,
UW-Eau Claire,Danielle Malecha,,,,,1,1,1,1,,
UW-Eau Claire,Tayla Thome,,,,,1,1,1,1,,
UW-Eau Claire,Nicole Delfino,,,,,1,,1,,,
UW-Eau Claire,Emma Barry,,,,,,1,1,1,1,
UW-Eau Claire,Christina Leikam,,,,,,1,1,1,1,
UW-Eau Claire,Liliana Shank,,,,,,1,1,1,1,
UW-Eau Claire,Abby Weber,,,,,,1,1,1,,
UW-Eau Claire,Jada DeBoer,,,,,,1,1,,,
UW-Eau Claire,Mallory Walerko,,,,,,1,1,,,
UW-Eau Claire,Katie Fahrenkamp,,,,,,1,,1,,
UW-Eau Claire,Annabelle Howat,,,,,,1,,,,
UW-Eau Claire,Molly Rajala,,,,,,1,,,,
UW-Eau Claire,Kelsey Donovan,,,,,,,1,1,1,1
UW-Eau Claire,Tia Ravara,,,,,,,1,1,1,1
UW-Eau Claire,Katy vanNatta,,,,,,,1,1,,
UW-Eau Claire,Taylor Kish,,,,,,,1,,,
UW-Eau Claire,Kaiya Lindhardt,,,,,,,1,,,
UW-Eau Claire,Andrea O'Connell,,,,,,,,1,1,1
UW-Eau Claire,Harriet Toth,,,,,,,,1,1,1
UW-Eau Claire,Karly Albers,,,,,,,,1,,
UW-Eau Claire,Bailey Thomas,,,,,,,,1,,
UW-Eau Claire,Molly Campbell,,,,,,,,,1,1
UW-Eau Claire,Georgia Guynn,,,,,,,,,1,1
UW-Eau Claire,Ava Obermoller,,,,,,,,,1,1
UW-Eau Claire,Sierra Bradford,,,,,,,,,1,
UW-Eau Claire,Haiven Gipson,,,,,,,,,1,
UW-Eau Claire,Cadence Cordova,,,,,,,,,,1
UW-Eau Claire,Meghan Dahlin,,,,,,,,,,1
UW-Eau Claire,Madison Daly,,,,,,,,,,1
UW-Eau Claire,Erin Donovan,,,,,,,,,,1
UW-Eau Claire,Brooklynn Einck,,,,,,,,,,1
UW-Eau Claire,Addie Gallun,,,,,,,,,,1
UW-Eau Claire,Rachel Hettiarachchy,,,,,,,,,,1
UW-Eau Claire,Emily Leese (UW-Eau Claire),,,,,,,,,,1
UW-Eau Claire,Linnea Vasali,,,,,,,,,,1
UW-La Crosse,Amy Enright,1,1,1,1,,,,,,
UW-La Crosse,Monique Muehlethaler,1,1,1,1,,,,,,
UW-La Crosse,Leah Spankowski,1,1,1,1,,,,,,
UW-La Crosse,Samantha Wiekamp,1,1,1,1,,,,,,
UW-La Crosse,Lauren Wilson,1,1,1,1,,,,,,
UW-La Crosse,Ana Ginter,1,1,1,,,,,,,
UW-La Crosse,Savana Kettner,1,1,1,,,,,,,
UW-La Crosse,Elsa Spitzmueller,1,1,1,,,,,,,
UW-La Crosse,Kari Willett,1,1,1,,,,,,,
UW-La Crosse,Carly Kiesow,1,1,,,,,,,,
UW-La Crosse,Chelsie Richards,1,1,,,,,,,,
UW-La Crosse,Sheree Romesburg,1,1,,,,,,,,
UW-La Crosse,Ali Berry,1,,,,,,,,,
UW-La Crosse,Rose Franke,1,,,,,,,,,
UW-La Crosse,Katie Palluck,1,,,,,,,,,
UW-La Crosse,Rachel Riesterer,1,,,,,,,,,
UW-La Crosse,Kerry Scafidi,1,,,,,,,,,
UW-La Crosse,Kelsi Vomacka,1,,,,,,,,,
UW-La Crosse,Nicole Wangler,1,,,,,,,,,
UW-La Crosse,Kendall Westrich,1,,,,,,,,,
UW-La Crosse,Dani Barmore,,1,1,1,1,,,,,
UW-La Crosse,Abby Ostrovsky,,1,1,,,,,,,
UW-La Crosse,Gabby Aquilar,,1,,1,,,,,,
UW-La Crosse,Emiko Wiks,,1,,,1,,,,,
UW-La Crosse,Allison Jahns,,1,,,,,,,,
UW-La Crosse,Janelle Kopa,,1,,,,,,,,
UW-La Crosse,Hailey Warner,,1,,,,,,,,
UW-La Crosse,Jessica Ahrens,,,1,1,1,1,,,,
UW-La Crosse,Ally Blixt,,,1,1,1,,,,,
UW-La Crosse,Savannah Farrell,,,1,1,1,,,,,
UW-La Crosse,Molly Lyngaas,,,,1,1,1,1,1,,
UW-La Crosse,Brooke Kachinsky,,,,1,1,1,,,,
UW-La Crosse,Faith Sersland,,,,1,1,1,,,,
UW-La Crosse,Ellie Beckman,,,,1,1,,,,,
UW-La Crosse,Breghan Kiloran,,,,1,1,,,,,
UW-La Crosse,Sam Weyker,,,,1,1,,,,,
UW-La Crosse,Jenna Danninger,,,,1,,1,1,1,,
UW-La Crosse,Alexis Sands,,,,1,,1,1,,,
UW-La Crosse,Emma Grant,,,,,1,1,1,1,,
UW-La Crosse,Megan Hawkins,,,,,1,1,1,1,,
UW-La Crosse,Olivia Opheim,,,,,1,1,1,1,,
UW-La Crosse,Kacey Mortenson,,,,,1,1,1,,,
UW-La Crosse,Ally Brugler,,,,,1,1,,,,
UW-La Crosse,Brittany Gutzkow,,,,,1,1,,,,
UW-La Crosse,Alex Wood,,,,,,1,1,1,1,1
UW-La Crosse,Kerrie Legault,,,,,,1,1,1,1,
UW-La Crosse,Cate Sandvik,,,,,,1,1,1,1,
UW-La Crosse,Madi Vanderpool,,,,,,1,1,1,1,
UW-La Crosse,Jordyn Faust,,,,,,1,1,1,,
UW-La Crosse,Audrey Kaufman,,,,,,1,1,1,,
UW-La Crosse,Katie Saladin,,,,,,1,1,,,
UW-La Crosse,Diana Strahl,,,,,,1,,,,
UW-La Crosse,Claudia Walter,,,,,,,1,1,1,1
UW-La Crosse,Marisa Zepeda,,,,,,,1,1,1,1
UW-La Crosse,Keira Boetel,,,,,,,1,1,,
UW-La Crosse,Rachel Chesley,,,,,,,,1,1,1
UW-La Crosse,Kyla Dickson,,,,,,,,1,1,1
UW-La Crosse,Jessica Taylor,,,,,,,,1,1,1
UW-La Crosse,Sara Beck,,,,,,,,1,1,
UW-La Crosse,Kaitlyn Farley,,,,,,,,1,,
UW-La Crosse,Ashlyn Barker,,,,,,,,,1,1
UW-La Crosse,Jordan Halcom,,,,,,,,,1,1
UW-La Crosse,Hannah Hautala,,,,,,,,,1,1
UW-La Crosse,Caelen Lansing,,,,,,,,,1,1
UW-La Crosse,Hunter Matulka,,,,,,,,,1,1
UW-La Crosse,Abby Mitchell,,,,,,,,,1,1
UW-La Crosse,Sarah Pastore,,,,,,,,,1,1
UW-La Crosse,Lily Millington,,,,,,,,,1,
UW-La Crosse,Sarah Best,,,,,,,,,,1
UW-La Crosse,Paige Breckwoldt,,,,,,,,,,1
UW-La Crosse,Raina Christenson,,,,,,,,,,1
UW-La Crosse,Elizabeth Janssen,,,,,,,,,,1
UW-La Crosse,Grace Kehr,,,,,,,,,,1
UW-La Crosse,Lauren Main,,,,,,,,,,1
UW-La Crosse,Lilly Millington,,,,,,,,,,1
UW-La Crosse,Claire Robbins,,,,,,,,,,1
UW-Oshkosh,Amanda McBrayer,1,1,1,1,,,,,,
UW-Oshkosh,Kasandra Stamopoulos,1,1,1,1,,,,,,
UW-Oshkosh,Danielle Turner,1,1,1,,,,,,,
UW-Oshkosh,Barbara Bass,1,1,,,,,,,,
UW-Oshkosh,Nicole DeRoode,1,1,,,,,,,,
UW-Oshkosh,Kimberly Robertson,1,1,,,,,,,,
UW-Oshkosh,Emily Ryan,1,1,,,,,,,,
UW-Oshkosh,Krystal Walker,1,1,,,,,,,,
UW-Oshkosh,Leane Blais,1,,,,,,,,,
UW-Oshkosh,Tabitha Dorshorst,1,,,,,,,,,
UW-Oshkosh,Taylor Ennocenti,1,,,,,,,,,
UW-Oshkosh,Courtney Howard,1,,,,,,,,,
UW-Oshkosh,Elizabeth Kiel,1,,,,,,,,,
UW-Oshkosh,Valene Knutson,1,,,,,,,,,
UW-Oshkosh,Alyssa Noel,1,,,,,,,,,
UW-Oshkosh,Bailey Finin,,1,1,1,1,,,,,
UW-Oshkosh,Bailee Hardy,,1,1,1,1,,,,,
UW-Oshkosh,Madison Reiter,,1,1,1,1,,,,,
UW-Oshkosh,Dana LoCascio,,1,1,1,,,,,,
UW-Oshkosh,Alexa Swenn,,1,1,,,,,,,
UW-Oshkosh,Kylie Fischer,,1,,,,,,,,
UW-Oshkosh,Katelyn Murphy,,1,,,,,,,,
UW-Oshkosh,Jessica Bernardo,,,1,1,1,1,,,,
UW-Oshkosh,Marisa Scholtens,,,1,1,1,1,,,,
UW-Oshkosh,Baylee Tkaczuk,,,1,1,1,1,,,,
UW-Oshkosh,Krysten Zytniowski,,,1,1,,,,,,
UW-Oshkosh,Karen King,,,1,,,,,,,
UW-Oshkosh,Kailee Willhalm,,,1,,,,,,,
UW-Oshkosh,Amira Ali,,,,1,1,1,,,,
UW-Oshkosh,Naya Haynes,,,,1,1,,,,,
UW-Oshkosh,Paige Mayhew,,,,1,,1,1,,,
UW-Oshkosh,Lexi Evans,,,,1,,,,,,
UW-Oshkosh,Mya Ramadan,,,,1,,,,,,
UW-Oshkosh,Rahdea Jarvis,,,,,1,1,1,1,1,
UW-Oshkosh,Emily Gilot,,,,,1,1,1,1,,
UW-Oshkosh,Kaira Hammond,,,,,1,1,1,1,,
UW-Oshkosh,Olivia Keller,,,,,1,1,1,1,,
UW-Oshkosh,Rachel Morris,,,,,1,1,1,,,
UW-Oshkosh,Haley Minor,,,,,1,1,,1,,
UW-Oshkosh,Alyssa Nore,,,,,1,1,,1,,
UW-Oshkosh,Trinity Sawyer,,,,,,1,1,1,1,
UW-Oshkosh,Haley Volstad,,,,,,1,1,1,1,
UW-Oshkosh,Kennedy Springer,,,,,,1,,1,1,
UW-Oshkosh,Kaylie Berens,,,,,,,1,1,1,1
UW-Oshkosh,Emily Buffington,,,,,,,1,1,1,1
