black,team,gymnast,roster2015,roster2016,roster2017,roster2018,roster2019,roster2020,roster2021,roster2022,roster2023
0,Air Force,Casey Bell,1,1,1,1,,,,,
0,Air Force,Jamie Lewis,1,1,1,1,,,,,
0,Air Force,Julia Sebben,1,1,1,,,,,,
0,Air Force,Kara Witgen,1,1,1,,,,,,
0,Air Force,Joey Ching,1,1,,,,,,,
0,Air Force,Shannen Kelly,1,1,,,,,,,
0,Air Force,Lindsay Ebel,1,,,,,,,,
0,Air Force,Annie Graft,1,,,,,,,,
0,Air Force,Kim McRobbie,1,,,,,,,,
0,Air Force,Alexandra Stych,1,,,,,,,,
0,Air Force,Jessica Wallander,1,,,,,,,,
0,Air Force,Hannah Wilken,1,,,,,,,,
0,Air Force,Riley Hill,,1,1,1,1,,,,
0,Air Force,Mariana Murphy,,1,1,1,1,,,,
0,Air Force,Brittney Reed,,1,1,1,1,,,,
0,Air Force,Darby Germain,,1,1,,,,,,
0,Air Force,Chelsea Grimison,,1,1,,,,,,
0,Air Force,Sarah Neumann,,1,,,,,,,
0,Air Force,Anna Salamone,,,1,1,1,1,,,
0,Air Force,Analise Howard,,,1,1,1,,,,
0,Air Force,Rita Koenigbauer,,,1,1,1,,,,
0,Air Force,Emily Luers,,,1,1,1,,,,
0,Air Force,Natalie Hawthorne,,,1,,,,,,
0,Air Force,Cam Barber,,,,1,1,1,1,,
0,Air Force,Brooke Bruder,,,,1,1,1,1,,
1,Air Force,Tyler Davis,,,,1,1,1,1,,
0,Air Force,Jessica Kirkpatrick,,,,1,1,1,1,,
0,Air Force,Heidi Sand,,,,1,1,1,1,,
0,Air Force,Chloe Camello,,,,1,,1,1,,
0,Air Force,Lauren Miller (Air Force),,,,1,,1,1,,
0,Air Force,Lynne Jad,,,,1,,,,,
0,Air Force,Grace Bardes,,,,,1,1,1,1,
0,Air Force,Pixie Brock,,,,,1,1,1,1,
0,Air Force,Natalie Meyer,,,,,1,1,1,1,
0,Air Force,Cameo Stapleton,,,,,1,1,1,1,
1,Air Force,Daija Stevenson,,,,,1,1,1,1,
1,Air Force,Briona Carswell,,,,,,1,1,1,1
0,Air Force,Valerie Smith,,,,,,1,1,1,
0,Air Force,Amber Boll,,,,,,1,,1,1
0,Air Force,Makensie Blum,,,,,,1,,,
0,Air Force,Grace Nelson,,,,,,,1,1,1
0,Air Force,Elizabeth Shearns,,,,,,,1,1,
0,Air Force,Ainsley Prins,,,,,,,1,,
0,Air Force,Velandra Brochi,,,,,,,,1,1
0,Air Force,Ayla McKean,,,,,,,,1,1
0,Air Force,Gabriella Meccia,,,,,,,,1,1
0,Air Force,Genevieve Sabado,,,,,,,,1,1
1,Air Force,Leilani Zander,,,,,,,,1,1
0,Air Force,Madeline Kinsey,,,,,,,,1,
0,Air Force,Tessa Volpe,,,,,,,,1,
0,Air Force,Sayge Berger,,,,,,,,,1
1,Air Force,Madison Carlisle,,,,,,,,,1
0,Air Force,Kylee Greene,,,,,,,,,1
0,Air Force,Alexa Kabat,,,,,,,,,1
0,Air Force,Kimberly Kinkade,,,,,,,,,1
0,Air Force,Gianna Martyna,,,,,,,,,1
0,Air Force,Gracie Willis,,,,,,,,,1
0,Alabama,Mackenzie Brannan,1,1,1,1,,,,,
0,Alabama,Nickie Guerrero,1,1,1,1,,,,,
1,Alabama,Kiana Winston,1,1,1,1,,,,,
0,Alabama,Katie Bailey (Alabama),1,1,1,,,,,,
0,Alabama,Amanda Jetter,1,1,1,,,,,,
0,Alabama,Mary Lillian Sanders,1,1,1,,,,,,
0,Alabama,Keely McNeer,1,1,1,,,,,,
1,Alabama,Aja Sims,1,1,1,,,,,,
0,Alabama,Mackenzie Valentin,1,1,1,,,,,,
0,Alabama,Lauren Beers,1,1,,,,,,,
1,Alabama,Carley Sims,1,1,,,,,,,
0,Alabama,Kaitlyn Clark,1,,,,,,,,
1,Alabama,Hunter Dennis,1,,,,,,,,
0,Alabama,Lora Leigh Frost,1,,,,,,,,
0,Alabama,Dominique Pegg,1,,,,,,,,
1,Alabama,Kayla Williams,1,,,,,,,,
0,Alabama,Abby Armbrecht,,1,1,1,1,,,,
0,Alabama,Ariana Guerra,,1,1,1,1,,,,
0,Alabama,Jenna Bresette,,1,1,,,,,,
0,Alabama,Angelina Giancroce,,1,,1,1,,,,
0,Alabama,Jennie Loeb,,1,,1,,,,,
0,Alabama,Avery Rickett,,1,,,,,,,
0,Alabama,Wynter Childers,,,1,1,1,1,,,
0,Alabama,Maddie Desch,,,1,1,1,1,,,
0,Alabama,Shea Mahoney,,,1,1,1,1,,,
0,Alabama,Lexi Graber,,,,1,1,1,1,1,
0,Alabama,Alonza Klopfer,,,,1,1,1,1,,
0,Alabama,Kylie Dickson,,,,1,1,1,,,
0,Alabama,Peyton Ernst,,,,1,,,,,
0,Alabama,Bailie Key,,,,1,,,,,
0,Alabama,Shallon Olsen,,,,,1,1,1,1,1
0,Alabama,Emily Gaskins,,,,,1,1,1,1,
0,Alabama,Jensie Givens,,,,,1,1,1,,
1,Alabama,Tia Kiaku,,,,,1,,,,
0,Alabama,Luisa Blanco,,,,,,1,1,1,1
1,Alabama,Makarri Doggette,,,,,,1,1,1,1
0,Alabama,Griffin James,,,,,,1,1,1,
0,Alabama,Ella Burgess,,,,,,1,,1,1
1,Alabama,Shania Adams,,,,,,,1,1,1
0,Alabama,Cameron Machado,,,,,,,1,1,1
1,Alabama,Sania Mitchell,,,,,,,1,1,1
0,Alabama,Mati Waligora,,,,,,,1,1,1
0,Alabama,Kaylee Quinn,,,,,,,1,1,
0,Alabama,Lilly Hudson,,,,,,,,1,1
0,Alabama,Jordyn Paradise,,,,,,,,1,1
1,Alabama,Karis German,,,,,,,,,1
0,Alabama,Gabby Gladieux,,,,,,,,,1
1,Alabama,Lillian Lewis,,,,,,,,,1
1,Alabama,Lauren Little,,,,,,,,,1
0,Alabama,Rachel Rybicki,,,,,,,,,1
0,Alaska,Madeleine Arbuckle,1,1,1,1,,,,,
0,Alaska,Kendra Daniels,1,1,1,1,,,,,
0,Alaska,Nicole Larkin,1,1,1,,,,,,
0,Alaska,Brice Mizell,1,1,1,,,,,,
0,Alaska,Kallie Randolph,1,1,1,,,,,,
0,Alaska,Morgan Ross,1,1,1,,,,,,
0,Alaska,Marie-Sophie Boggasch,1,1,,,,,,,
0,Alaska,Sariaye Fishburn,1,1,,,,,,,
0,Alaska,Kelsy Konkright,1,1,,,,,,,
0,Alaska,M'rcy Matsunami,1,1,,,,,,,
0,Alaska,Simone Penker,1,1,,,,,,,
0,Alaska,Julia York,1,1,,,,,,,
0,Alaska,Stefany Bryan,1,,,,,,,,
0,Alaska,Morgan Cook,1,,,,,,,,
0,Alaska,Emily Ramberg,1,,,,,,,,
0,Alaska,Kaylin Mancari,,1,1,1,1,,,,
1,Alaska,Kierra Abraham,,1,1,1,,,,,
0,Alaska,Morgan Colee,,1,,,,,,,
0,Alaska,Kennedy Green,,,1,1,1,1,,,
0,Alaska,Sophia Hyderally,,,1,1,1,1,,,
0,Alaska,Mackenzie Miller,,,1,1,1,1,,,
0,Alaska,Tere Alonso,,,1,,1,1,,,
0,Alaska,Sofie Riley,,,1,,1,,,,
0,Alaska,Louisa Marie Knapp,,,1,,,1,,,
0,Alaska,Isabelle Fox,,,,1,1,1,,,
0,Alaska,Hope Nelson,,,,1,1,1,,,
0,Alaska,Michaela Phillips,,,,1,1,,,,
0,Alaska,Isabella Scalapino,,,,1,1,,,,
0,Alaska,Rachel Decious,,,,,1,1,,1,1
0,Alaska,Kate Fandrich,,,,,1,,,,
0,Alaska,Ali Marvel,,,,,1,,,,
0,Alaska,Winter Osborne,,,,,1,,,,
1,Alaska,Mackenzie Robinson,,,,,,1,,1,1
0,Alaska,Kenadi Brown,,,,,,1,,,
0,Alaska,Marcela Bonifasi,,,,,,,,1,1
0,Alaska,Montana Fairbairn,,,,,,,,1,1
0,Alaska,Shannon Farrell (Alaska),,,,,,,,1,1
0,Alaska,Silje Hildebrand,,,,,,,,1,1
0,Alaska,Jessica Johnson,,,,,,,,1,1
0,Alaska,Brooklyn Kopsack,,,,,,,,1,1
1,Alaska,Alyssa Manley,,,,,,,,1,1
0,Alaska,Allie McClure,,,,,,,,1,1
0,Alaska,Hayley Perkins,,,,,,,,1,1
0,Alaska,Emily Walker,,,,,,,,1,1
0,Alaska,Kylie Reese,,,,,,,,1,
1,Alaska,Sydney Thomas-Lutchmedial,,,,,,,,1,
0,Alaska,Ariana Desouza,,,,,,,,,1
0,Alaska,Madelyn Gomez,,,,,,,,,1
0,Alaska,Paola Ruano Barahona,,,,,,,,,1
0,Alaska,Breeann Spain,,,,,,,,,1
0,Arizona,Madison Cindric,1,1,1,1,,,,,
0,Arizona,Victoria Ortiz,1,1,1,1,,,,,
1,Arizona,Kennady Schneider,1,1,1,1,,,,,
0,Arizona,Selynna Felix-Terrazas,1,1,1,,,,,,
0,Arizona,Krysten Howard,1,1,1,,,,,,
0,Arizona,Gabby Laub,1,1,1,,,,,,
0,Arizona,Shelby Edwards,1,1,,,,,,,
0,Arizona,Alexandra Mills,1,1,,,,,,,
0,Arizona,Jessica Sisler,1,1,,,,,,,
0,Arizona,Allison Flores,1,,,,,,,,
0,Arizona,Shay Fox,1,,,,,,,,
0,Arizona,Amber Wobma,1,,,,,,,,
0,Arizona,Danielle Spencer-Bearham,,1,1,1,1,,,,
0,Arizona,Lauryn Mattson,,1,1,1,,,,,
0,Arizona,Skyler Sheppard,,1,1,,,,,,
0,Arizona,Danielle Buchanan,,1,,,,,,,
0,Arizona,Christina Berg,,,1,1,1,1,,,
0,Arizona,Courtney Cowles,,,1,1,1,1,,,
0,Arizona,Haylie Hendrickson,,,1,1,1,1,,,
0,Arizona,Jenny Leung,,,1,1,1,1,,,
0,Arizona,Maddi Leydin,,,1,1,1,1,,,
0,Arizona,Heather Swanson,,,1,1,1,1,,,
0,Arizona,Sydney Freidin,,,,1,1,,,,
0,Arizona,Adra Parks,,,,1,1,,,,
0,Arizona,Payton Bellows,,,,1,,1,1,,
0,Arizona,Mackinzie Kane,,,,,1,1,1,1,
0,Arizona,Kennedi Davis,,,,,1,1,,,
0,Arizona,Asia Rose Duvernay,,,,,1,,,,
0,Arizona,Malia Hargrove,,,,,,1,1,1,1
0,Arizona,Sirena Linton,,,,,,1,1,1,1
0,Arizona,Danielle Nosek,,,,,,1,1,1,1
0,Arizona,Libby Orman,,,,,,1,1,1,1
0,Arizona,Avery Stauffacher,,,,,,1,1,1,
0,Arizona,Zaza Brovedani,,,,,,1,1,,1
0,Arizona,Laura Leigh Horton,,,,,,1,1,,
0,Arizona,Jessica Castles,,,,,,,1,1,1
0,Arizona,Elena Deets,,,,,,,1,1,1
0,Arizona,Caroline Herry,,,,,,,1,1,1
0,Arizona,Bailey McCabe,,,,,,,1,1,1
0,Arizona,Halli Mayberry,,,,,,,1,1,
0,Arizona,Taylor Raskin,,,,,,,1,,1
0,Arizona,Mackenzie Barile,,,,,,,1,,
0,Arizona,Lara Burhans,,,,,,,,1,1
0,Arizona,Alysen Fears,,,,,,,,1,1
0,Arizona,Elizabeth Larusso,,,,,,,,1,1
0,Arizona,Emily Mueller,,,,,,,,1,1
0,Arizona,Jordan Shultz,,,,,,,,,1
0,Arizona,Emma Strom,,,,,,,,,1
0,Arizona State,Beka Conrad,1,1,1,,,,,,
0,Arizona State,Taylor Allex,1,1,,,,,,,
0,Arizona State,Carissa Kraus,1,1,,,,,,,
0,Arizona State,Kristine Levin,1,1,,,,,,,
0,Arizona State,Allie Salas,1,1,,,,,,,
0,Arizona State,Savannah Borman,1,,,,,,,,
0,Arizona State,Brianna Gades,1,,,,,,,,
0,Arizona State,Stephanie Miceli,1,,,,,,,,
0,Arizona State,Morgan Steigerwalt,1,,,,,,,,
0,Arizona State,Natasha Sundby,1,,,,,,,,
0,Arizona State,Morgan Wilson,,1,1,1,1,1,,,
0,Arizona State,Corinne Belkoff,,1,1,1,1,,,,
0,Arizona State,Justine Callis,,1,1,1,1,,,,
0,Arizona State,Katelyn Lentz,,1,1,1,1,,,,
0,Arizona State,Heather Udowitch,,1,1,1,1,,,,
0,Arizona State,Eileen Imbus,,1,1,,,,,,
0,Arizona State,Jessica Ginn,,,1,1,1,1,,,
0,Arizona State,Morgan Hart,,,1,1,1,1,,,
0,Arizona State,Ashley Szafranski,,,1,1,1,,,,
0,Arizona State,Graycee Zaugg,,,1,1,1,,,,
0,Arizona State,Nichelle Christopherson,,,1,1,,,,,
0,Arizona State,Averie Brook,,,1,,,,,,
0,Arizona State,Mekayla Jones,,,1,,,,,,
1,Arizona State,Cairo Leonard-Baker,,,,1,1,1,1,,
0,Arizona State,Anne Kuhm,,,,1,1,,,,
0,Arizona State,Kaitlyn Szafranski,,,,1,1,,,,
0,Arizona State,Jasmine Gutierrez,,,,,1,1,1,1,
0,Arizona State,Stephanie Tripodi,,,,,1,,,,
0,Arizona State,Gracie Reeves,,,,,,1,1,1,1
0,Arizona State,Hannah Scharf,,,,,,1,1,1,1
0,Arizona State,Megan Thompson,,,,,,1,1,1,
0,Arizona State,Juliette Boyer,,,,,,1,1,,1
1,Arizona State,Isabel Redmond,,,,,,1,,1,
1,Arizona State,Alina Miller,,,,,,1,,,
1,Arizona State,Maya Williams,,,,,,1,,,
0,Arizona State,Sarah Clark,,,,,,,1,1,1
0,Arizona State,Jordyn Jaslow,,,,,,,1,1,1
0,Arizona State,Jada Mangahas,,,,,,,1,1,1
1,Arizona State,Anaya Smith,,,,,,,1,1,1
0,Arizona State,Emily White (Arizona State),,,,,,,1,1,1
0,Arizona State,Cassi Barbanente,,,,,,,1,,1
0,Arizona State,Skye Harper,,,,,,,,1,1
1,Arizona State,Cienna Samiley,,,,,,,,1,1
0,Arizona State,Alex Theodorou,,,,,,,,1,1
0,Arizona State,Mallory Marcheli,,,,,,,,1,
0,Arizona State,Kayla Lee,,,,,,,,,1
0,Arizona State,Kimberly Smith,,,,,,,,,1
0,Arkansas,Amanda Wellick,1,1,1,1,,,,,
0,Arkansas,Leah MacMoyle,1,1,1,,,,,,
0,Arkansas,Samantha Nelson,1,1,1,,,,,,
0,Arkansas,Stephani Canizaro,1,1,,,,,,,
0,Arkansas,Sydnie Dillard,1,1,,,,,,,
0,Arkansas,Erin Freier,1,1,,,,,,,
1,Arkansas,Keara Glover,1,1,,,,,,,
0,Arkansas,Paige Zaziski,1,1,,,,,,,
0,Arkansas,Heather Elswick,1,,1,,,,,,
0,Arkansas,Cailee Ellsworth,1,,,,,,,,
0,Arkansas,Kathleen York,1,,,,,,,,
0,Arkansas,Sydney McGlone,,1,1,1,1,,,,
0,Arkansas,Mia Bargiacchi,,1,1,1,,,,,
0,Arkansas,Braie Speed,,1,1,1,,,,,
0,Arkansas,Makenzie Anderson,,1,1,,,,,,
1,Arkansas,Hailey Garner,,,1,1,1,1,,,
0,Arkansas,Jessica Yamzon,,,1,1,1,1,,,
1,Arkansas,Michaela Burton,,,1,1,1,,,,
0,Arkansas,Kirby Rathjen,,,1,1,,,,,
0,Arkansas,Sarah Shaffer,,,,1,1,1,1,1,
1,Arkansas,Sophia Carter,,,,1,1,1,1,,
0,Arkansas,Sydney Laird,,,,1,1,1,,,
0,Arkansas,Kennedy Hambrick,,,,,1,1,1,1,1
0,Arkansas,Bailey Lovett,,,,,1,1,1,1,1
0,Arkansas,Amanda Elswick,,,,,1,1,1,1,
0,Arkansas,Katarina Derrick,,,,,1,1,,,
0,Arkansas,Kailey Gillings,,,,,1,1,,,
0,Arkansas,Savannah Pennese,,,,,1,,1,1,
0,Arkansas,Kiara Gianfagna,,,,,,1,1,1,1
0,Arkansas,Madison Hickey,,,,,,1,1,1,1
0,Arkansas,Claire Rogers,,,,,,1,,,
0,Arkansas,Jensen Scalzo,,,,,,,1,1,1
0,Arkansas,Maggie O'Hara,,,,,,,1,1,
0,Arkansas,Abby Johnston,,,,,,,1,,
0,Arkansas,Jordan Olszewski,,,,,,,1,,
0,Arkansas,Gillian Rutz,,,,,,,1,,
0,Arkansas,Kalyxta Gamiao,,,,,,,,1,1
0,Arkansas,Maddie Jones,,,,,,,,1,1
0,Arkansas,Emma Kelley,,,,,,,,1,1
0,Arkansas,Makenzie Sedlacek,,,,,,,,1,1
1,Arkansas,Leah Smith (Arkansas),,,,,,,,1,1
0,Arkansas,Cami Weaver,,,,,,,,1,1
0,Arkansas,Reese Drotar,,,,,,,,,1
0,Arkansas,Norah Flatley,,,,,,,,,1
0,Arkansas,Jaime Pratt,,,,,,,,,1
1,Arkansas,Frankie Price,,,,,,,,,1
0,Arkansas,Cally Swaney,,,,,,,,,1
0,Arkansas,Lauren Williams,,,,,,,,,1
0,Auburn,Abby Milliet,1,1,1,1,1,,,,
0,Auburn,Kullen Hlawek,1,1,1,,,,,,
0,Auburn,Kelsey Kopec,1,1,1,,,,,,
0,Auburn,MJ Rott,1,1,1,,,,,,
0,Auburn,Caitlin Atkinson,1,1,,,,,,,
0,Auburn,Lexus Demers,1,1,,,,,,,
0,Auburn,Sarah Garcia,1,1,,,,,,,
0,Auburn,Kait Kluz,1,1,,,,,,,
1,Auburn,Bri Guy,1,,,,,,,,
0,Auburn,Caryn Kadous,1,,,,,,,,
0,Auburn,Megan Walker,1,,,,,,,,
0,Auburn,Brittany Webster,1,,,,,,,,
0,Auburn,Samantha Cerio,,1,1,1,1,,,,
0,Auburn,Taylor Krippner,,1,1,1,1,,,,
1,Auburn,A'Miracal Phillips,,1,1,1,1,,,,
0,Auburn,Emma Engler,,1,1,,,,,,
0,Auburn,Lucia Scaglione,,1,1,,,,,,
0,Auburn,Katie Becker,,,1,1,1,1,,,
0,Auburn,Gracie Day,,,1,1,1,1,,,
0,Auburn,Kendal Moss,,,1,1,1,1,,,
0,Auburn,Emma Slappey,,,1,1,1,1,,,
1,Auburn,Telah Black,,,1,,,,,,
0,Auburn,Drew Watson,,,,1,1,1,1,1,
0,Auburn,Meredith Sylvia,,,,1,1,1,1,,
1,Auburn,Jada Glenn,,,,1,1,1,,1,
0,Auburn,Skyler Sheppard,,,,1,1,1,,,
0,Auburn,Allie Riddle,,,,1,1,,,,
0,Auburn,Ashley Smith,,,,1,1,,,,
1,Auburn,Derrian Gobourne,,,,,1,1,1,1,1
1,Auburn,Aria Brusch,,,,,,1,1,1,1
0,Auburn,Adeline Sabados,,,,,,1,1,1,1
0,Auburn,Cassie Stevens,,,,,,1,1,1,1
0,Auburn,Morgan Leigh Oldham,,,,,,1,1,1,
0,Auburn,Sabrina Cheney,,,,,,1,1,,
0,Auburn,Elise Panzner,,,,,,1,,,
0,Auburn,Olivia Hollingsworth,,,,,,,1,1,1
0,Auburn,Gabby McLaughlin,,,,,,,1,1,1
0,Auburn,Piper Smith,,,,,,,1,1,
0,Auburn,Payton Smith,,,,,,,1,,
0,Auburn,Anna Sumner,,,,,,,1,,
0,Auburn,Sophia Groth,,,,,,,,1,1
0,Auburn,Sara Hubbard,,,,,,,,1,1
0,Auburn,Sunisa Lee,,,,,,,,1,1
1,Auburn,Ananda Brown,,,,,,,,1,
0,Auburn,Tara Walsh,,,,,,,,1,
0,Auburn,Hannah Hagle,,,,,,,,,1
0,Auburn,Caroline Leonard,,,,,,,,,1
0,BYU,Kyleigh Greenlief,1,1,1,1,,,,,
0,BYU,Jill Van Mierlo,1,1,1,1,,,,,
0,BYU,Taylor Harward,1,1,1,,,,,,
0,BYU,Brittni Wilde,1,1,1,,,,,,
0,BYU,Makenzie Halliday,1,1,,,,,,,
0,BYU,Mikaela Jones,1,1,,,,,,,
0,BYU,Eliane Kulczyk,1,1,,,,,,,
0,BYU,Sin To,1,1,,,,,,,
0,BYU,Emily Vidmar,1,1,,,,,,,
0,BYU,KayCee Gassaway,1,,,,,,,,
0,BYU,Ashley Robinson,1,,,,,,,,
0,BYU,Jordan Schult,1,,,,,,,,
0,BYU,Rachel Tucker,1,,,,,,,,
0,BYU,Brielle Wilchuck,1,,,,,,,,
0,BYU,Cheyenne Hill,,1,1,1,1,,,,
0,BYU,Mackenzie Douglas,,1,1,1,,,,,
0,BYU,Natasha Trejo,,1,1,1,,,,,
0,BYU,Savanna Maradiaga,,1,1,,,,,,
0,BYU,Jesse Westergard,,1,1,,,,,,
0,BYU,Briana Pearson,,,1,1,1,1,,,
0,BYU,Angel Zhong,,,1,1,1,,1,,
0,BYU,Hannah Miller,,,1,1,1,,,,
0,BYU,Shannon Hortman,,,1,1,,,,,
0,BYU,Erin Hilton,,,1,,,,,,
0,BYU,Lauren Love,,,1,,,,,,
0,BYU,Marielle Mitchell,,,1,,,,,,
0,BYU,Haley Pitou,,,,1,1,1,1,1,
0,BYU,Avery Bennett,,,,1,1,1,1,,
0,BYU,Helody Cyrenne,,,,1,1,1,1,,
0,BYU,Abbey Miner Alder,,,,1,1,1,1,,
0,BYU,Abby Stainton,,,,1,1,1,1,,
0,BYU,Jordan Matthews,,,,1,,1,1,,
0,BYU,Brittni Hawes,,,,1,,,,,
0,BYU,Abby Beeston,,,,,1,1,1,1,
0,BYU,Sadie Miner-Van Tassell,,,,,1,1,1,1,
0,BYU,Adeline Rieder,,,,,1,1,1,1,
0,BYU,Brittney Vitkauskas,,,,,1,1,1,1,
0,BYU,Shannon Evans,,,,,1,1,,,
0,BYU,Gabrielle Hubbard,,,,,1,1,,,
0,BYU,Rebekah Bean Ripley,,,,,1,,,,1
0,BYU,Natasha Marsh,,,,,1,,,,
0,BYU,Anyssa Alvarado,,,,,,1,1,1,1
0,BYU,Lindsey Hunter,,,,,,1,1,1,1
0,BYU,Elease Rollins,,,,,,1,1,1,1
0,BYU,Rachel Heaton (Bain),,,,,,1,1,,
0,BYU,Lexi Mather,,,,,,1,1,,
0,BYU,Allix Mason,,,,,,,1,1,1
0,BYU,Lexi Griffith,,,,,,,1,1,
0,BYU,Sophia McClelland,,,,,,,1,1,
0,BYU,Sydney Benson,,,,,,,,1,1
0,BYU,Anna Bramblett,,,,,,,,1,1
0,BYU,Sophie Dudley,,,,,,,,1,1
0,BYU,Mina Margraf,,,,,,,,1,1
0,BYU,Eliza Millar-Crossman,,,,,,,,1,1
0,BYU,Lauren Ono,,,,,,,,1,1
0,BYU,Heidi Schooley,,,,,,,,1,1
0,BYU,Sarah Barron,,,,,,,,1,
0,BYU,Melissa Earl,,,,,,,,1,
0,BYU,Kylie Eaquinto,,,,,,,,,1
0,BYU,Jayda Lealaogata,,,,,,,,,1
0,BYU,Madison Raesly-Patton,,,,,,,,,1
1,Ball State,Jordyn Penny,1,1,1,1,1,,,,
0,Ball State,Baylee Bell,1,1,1,1,,,,,
0,Ball State,Jillian Hacker,1,1,1,1,,,,,
0,Ball State,Shelby Arms,1,1,1,,,,,,
0,Ball State,Kayla Beckler,1,1,1,,,,,,
0,Ball State,Sarah Ebeyer,1,1,1,,,,,,
0,Ball State,Miranda Kuehl,1,1,1,,,,,,
1,Ball State,Jala Washington,1,1,1,,,,,,
0,Ball State,Juliana Booth,1,1,,,,,,,
1,Ball State,Denasiha Christian,1,1,,,,,,,
0,Ball State,Angela Durkac,1,1,,,,,,,
0,Ball State,Brooke Evans,1,1,,,,,,,
0,Ball State,Katie Honarmand,1,1,,,,,,,
0,Ball State,Erin Patchey,1,1,,,,,,,
0,Ball State,Jessica Leko,1,,,,,,,,
0,Ball State,Brooklyn Schumacher,1,,,,,,,,
0,Ball State,Madison Shorts,1,,,,,,,,
0,Ball State,Sydney Finke,,1,1,1,1,,,,
0,Ball State,Kaitlyn Menzione,,1,1,1,1,,,,
0,Ball State,Clare Collins,,1,1,1,,,,,
0,Ball State,Jackie Duffy,,1,1,1,,,,,
0,Ball State,Madison Howell,,1,1,,,,,,
0,Ball State,Rachel Benoit,,,1,1,1,1,,,
0,Ball State,Maddie MacDonald,,,1,1,1,1,,,
0,Ball State,Bri Slonim,,,1,1,,1,1,,
0,Ball State,Claudia Goyco,,,,1,1,1,1,,
0,Ball State,Arden Hudson,,,,1,1,1,1,,
0,Ball State,Vicky Garcia,,,,1,,,,,
1,Ball State,Tia Kiaku,,,,1,,,,,
0,Ball State,Lauren Volpe,,,,,1,1,1,1,1
0,Ball State,Sandra Elsadek,,,,,1,1,1,1,
0,Ball State,Marissa Nychyk,,,,,1,1,1,1,
0,Ball State,Stefanie Schweikert,,,,,1,1,1,1,
0,Ball State,Grace Evans,,,,,,1,1,1,1
0,Ball State,Megan Teter,,,,,,1,1,1,1
0,Ball State,Taylor Waldo,,,,,,1,1,1,1
0,Ball State,Alivia Ostendorf,,,,,,1,1,1,
0,Ball State,Megan Phillips,,,,,,1,,,
1,Ball State,Victoria Henry,,,,,,,1,1,1
0,Ball State,Suki Pfister,,,,,,,1,1,1
0,Ball State,Hannah Ruthberg,,,,,,,1,1,1
0,Ball State,Kelly Sulek,,,,,,,1,1,
0,Ball State,Grace Sumner,,,,,,,,1,1
0,Ball State,Erica Cooper,,,,,,,,1,
1,Ball State,Zoe Middleton,,,,,,,,,1
0,Ball State,Karah Vargo,,,,,,,,,1
1,Ball State,Leah White,,,,,,,,,1
0,Boise State,Sandra Collantes,1,1,1,1,,,,,
0,Boise State,Mary Frances Bir,1,1,1,1,,,,,
0,Boise State,Ann Stockwell,1,1,1,1,,,,,
0,Boise State,Mackenzie Bennion,1,1,1,,,,,,
0,Boise State,Diana Mejia,1,1,1,,,,,,
0,Boise State,Paige Urquhart,1,1,1,,,,,,
0,Boise State,Krystine Jacobsen,1,1,,,,,,,
0,Boise State,Maddie Krentz,1,1,,,,,,,
0,Boise State,Molly McFarland,1,1,,,,,,,
0,Boise State,Marissa Wossner,1,1,,,,,,,
0,Boise State,Lianne Josbacher,1,,,,,,,,
0,Boise State,Kelsey Morris,1,,,,,,,,
0,Boise State,Ciera Perkins,1,,,,,,,,
0,Boise State,Sarah Means,,1,1,1,1,,,,
0,Boise State,Shani Remme,,1,1,1,1,,,,
0,Boise State,Maddi Nilson,,,1,1,1,1,1,1,
0,Boise State,Isabella Amado,,,1,1,1,1,,,
0,Boise State,Courtney McGregor,,,1,1,1,1,,,
0,Boise State,Alex Esmerian,,,1,1,1,,,,
0,Boise State,Abby Webb,,,1,1,,,,,
0,Boise State,McKenna Morrell,,,1,,,,,,
0,Boise State,Emily Muhlenhaupt,,,,1,1,1,1,1,
0,Boise State,Tatum Bruden,,,,1,1,1,1,,
0,Boise State,Gabriela Cavinta,,,,1,1,1,1,,
0,Boise State,Tessa Otuafi,,,,1,,1,1,,
0,Boise State,Rachel Obmann,,,,1,,,,,
0,Boise State,Hope Masiado,,,,,1,1,1,1,
0,Boise State,Samantha Smith,,,,,1,1,1,1,
0,Boise State,Alexis Stokes,,,,,1,1,,1,
0,Boise State,Adriana Popp,,,,,,1,1,1,1
0,Boise State,Erin Elkabchi,,,,,,1,1,,1
0,Boise State,Courtney Blackson,,,,,,,1,1,1
0,Boise State,Talia Little,,,,,,,1,1,1
0,Boise State,Emily Lopez,,,,,,,1,1,1
0,Boise State,Erin Morden,,,,,,,1,,1
0,Boise State,Emma Loyim,,,,,,,,1,1
0,Boise State,Elaina McGovern,,,,,,,,1,1
0,Boise State,Alyssa Vulaj,,,,,,,,1,1
0,Boise State,Blake Pascal,,,,,,,,1,
0,Boise State,Kylee Hamby,,,,,,,,,1
0,Boise State,Sydney Kho,,,,,,,,,1
0,Boise State,Sydney Leitch,,,,,,,,,1
0,Boise State,Brantley Lucas,,,,,,,,,1
0,Boise State,Dani Nakayma,,,,,,,,,1
0,Bowling Green,Laura Mitchell,1,1,1,1,,,,,
0,Bowling Green,Lauren Feely,1,1,1,,,,,,
0,Bowling Green,Victoria Heath,1,1,1,,,,,,
0,Bowling Green,Rachel Reis,1,1,1,,,,,,
0,Bowling Green,Caroline Ellingboe,1,1,,,,,,,
